candidate_id,silver_score,top_evidence,honeypot_score
CAND_0047153,3,score_3: yoe=3.3 | score_3: 5 broad skill(s) at intermediate+ | score_3: career includes software/data engineering,0
CAND_0087540,3,score_3: yoe=8.0 | score_3: 2 broad skill(s) at intermediate+ | score_3: career includes software/data engineering,0
CAND_0073427,3,score_3: yoe=6.8 | score_3: 7 broad skill(s) at intermediate+ | score_3: career includes software/data engineering,0
CAND_0030411,3,score_3: yoe=4.6 | score_3: 1 broad skill(s) at intermediate+ | score_3: career includes software/data engineering,0
CAND_0040462,3,score_3: yoe=4.8 | score_3: 2 broad skill(s) at intermediate+ | score_3: career includes software/data engineering,0
CAND_0088634,3,score_3: yoe=3.5 | score_3: 5 broad skill(s) at intermediate+ | score_3: career includes software/data engineering,0
CAND_0010290,3,score_3: yoe=9.2 | score_3: 2 broad skill(s) at intermediate+ | score_3: career includes software/data engineering,0
CAND_0082359,3,score_3: yoe=6.8 | score_3: 1 broad skill(s) at intermediate+ | score_3: career includes software/data engineering,0
CAND_0027691,3,score_3: yoe=6.5 | score_3: 9 broad skill(s) at intermediate+ | score_3: career includes software/data engineering,0
CAND_0064504,3,score_3: yoe=6.0 | score_3: 4 broad skill(s) at intermediate+ | score_3: career includes software/data engineering,0
CAND_0028283,3,score_3: yoe=6.3 | score_3: 1 broad skill(s) at intermediate+ | score_3: career includes software/data engineering,0
CAND_0044323,3,score_3: yoe=9.1 | score_3: 2 broad skill(s) at intermediate+ | score_3: career includes software/data engineering,0
CAND_0022205,3,score_3: yoe=3.7 | score_3: 3 broad skill(s) at intermediate+ | score_3: career includes software/data engineering,0
CAND_0022463,3,score_3: yoe=6.5 | score_3: 5 broad skill(s) at intermediate+ | score_3: career includes software/data engineering,0
CAND_0047790,3,score_3: yoe=4.2 | score_3: 1 broad skill(s) at intermediate+ | score_3: career includes software/data engineering,0
CAND_0013948,3,score_3: yoe=5.0 | score_3: 3 broad skill(s) at intermediate+ | score_3: career includes software/data engineering,0
CAND_0023213,3,score_3: yoe=9.2 | score_3: 1 broad skill(s) at intermediate+ | score_3: career includes software/data engineering,0
CAND_0057787,3,score_3: yoe=8.6 | score_3: 1 broad skill(s) at intermediate+ | score_3: career includes software/data engineering,0
CAND_0097085,3,score_3: yoe=5.8 | score_3: 5 broad skill(s) at intermediate+ | score_3: career includes software/data engineering,0
CAND_0099197,3,score_3: yoe=7.8 | score_3: 2 broad skill(s) at intermediate+ | score_3: career includes software/data engineering,0
CAND_0018007,3,score_3: yoe=9.3 | score_3: 1 broad skill(s) at intermediate+ | score_3: career includes software/data engineering,0
CAND_0024651,3,score_3: yoe=4.9 | score_3: 1 broad skill(s) at intermediate+ | score_3: career includes software/data engineering,0
CAND_0010939,3,score_3: yoe=8.7 | score_3: 6 broad skill(s) at intermediate+ | score_3: career includes software/data engineering,0
CAND_0060897,3,score_3: yoe=9.3 | score_3: 1 broad skill(s) at intermediate+ | score_3: career includes software/data engineering,0
CAND_0090663,3,score_3: yoe=3.3 | score_3: 1 broad skill(s) at intermediate+ | score_3: career includes software/data engineering,0
CAND_0093332,3,score_3: yoe=3.0 | score_3: 1 broad skill(s) at intermediate+ | score_3: career includes software/data engineering,0
CAND_0094179,3,score_3: yoe=5.8 | score_3: 3 broad skill(s) at intermediate+ | score_3: career includes software/data engineering,1
CAND_0051068,3,score_3: yoe=8.0 | score_3: 1 broad skill(s) at intermediate+ | score_3: career includes software/data engineering,0
CAND_0062488,3,score_3: yoe=5.6 | score_3: 2 broad skill(s) at intermediate+ | score_3: career includes software/data engineering,0
CAND_0049580,3,score_3: yoe=5.6 | score_3: 3 broad skill(s) at intermediate+ | score_3: career includes software/data engineering,0
CAND_0032868,3,score_3: yoe=6.5 | score_3: 1 broad skill(s) at intermediate+ | score_3: career includes software/data engineering,0
CAND_0042177,3,score_3: yoe=3.2 | score_3: 2 broad skill(s) at intermediate+ | score_3: career includes software/data engineering,0
CAND_0074902,3,score_3: yoe=6.1 | score_3: 1 broad skill(s) at intermediate+ | score_3: career includes software/data engineering,0
CAND_0015385,3,score_3: yoe=6.2 | score_3: 1 broad skill(s) at intermediate+ | score_3: career includes software/data engineering,0
CAND_0090679,3,score_3: yoe=7.1 | score_3: 1 broad skill(s) at intermediate+ | score_3: career includes software/data engineering,0
CAND_0031763,3,score_3: yoe=7.1 | score_3: 3 broad skill(s) at intermediate+ | score_3: career includes software/data engineering,0
CAND_0057498,3,score_3: yoe=4.2 | score_3: 2 broad skill(s) at intermediate+ | score_3: career includes software/data engineering,1
CAND_0037827,3,score_3: yoe=7.0 | score_3: 1 broad skill(s) at intermediate+ | score_3: career includes software/data engineering,0
CAND_0063851,3,score_3: yoe=3.6 | score_3: 2 broad skill(s) at intermediate+ | score_3: career includes software/data engineering,0
CAND_0014897,3,score_3: yoe=4.8 | score_3: 1 broad skill(s) at intermediate+ | score_3: career includes software/data engineering,1
CAND_0077334,3,score_3: yoe=9.6 | score_3: 1 broad skill(s) at intermediate+ | score_3: career includes software/data engineering,0
CAND_0070726,3,score_3: yoe=9.3 | score_3: 1 broad skill(s) at intermediate+ | score_3: career includes software/data engineering,0
CAND_0019571,3,score_3: yoe=8.3 | score_3: 1 broad skill(s) at intermediate+ | score_3: career includes software/data engineering,0
CAND_0004636,3,score_3: yoe=9.4 | score_3: 1 broad skill(s) at intermediate+ | score_3: career includes software/data engineering,0
CAND_0008300,3,score_3: yoe=6.5 | score_3: 1 broad skill(s) at intermediate+ | score_3: career includes software/data engineering,0
CAND_0077866,3,score_3: yoe=9.2 | score_3: 2 broad skill(s) at intermediate+ | score_3: career includes software/data engineering,0
CAND_0052521,3,score_3: yoe=10.4 | score_3: 1 broad skill(s) at intermediate+ | score_3: career includes software/data engineering,0
CAND_0011704,3,score_3: yoe=7.9 | score_3: 1 broad skill(s) at intermediate+ | score_3: career includes software/data engineering,0
CAND_0084394,3,score_3: yoe=3.1 | score_3: 2 broad skill(s) at intermediate+ | score_3: career includes software/data engineering,0
CAND_0052351,3,score_3: yoe=3.1 | score_3: 1 broad skill(s) at intermediate+ | score_3: career includes software/data engineering,0
CAND_0037717,3,score_3: yoe=5.2 | score_3: 1 broad skill(s) at intermediate+ | score_3: career includes software/data engineering,0
CAND_0030390,3,score_3: yoe=5.9 | score_3: 4 broad skill(s) at intermediate+ | score_3: career includes software/data engineering,0
CAND_0043762,3,score_3: yoe=8.6 | score_3: 1 broad skill(s) at intermediate+ | score_3: career includes software/data engineering,0
CAND_0026418,3,score_3: yoe=6.0 | score_3: 2 broad skill(s) at intermediate+ | score_3: career includes software/data engineering,0
CAND_0001111,3,score_3: yoe=4.5 | score_3: 1 broad skill(s) at intermediate+ | score_3: career includes software/data engineering,0
CAND_0094276,3,score_3: yoe=10.0 | score_3: 1 broad skill(s) at intermediate+ | score_3: career includes software/data engineering,0
CAND_0004056,3,score_3: yoe=5.4 | score_3: 1 broad skill(s) at intermediate+ | score_3: career includes software/data engineering,0
CAND_0094341,3,score_3: yoe=9.2 | score_3: 2 broad skill(s) at intermediate+ | score_3: career includes software/data engineering,0
CAND_0016950,3,score_3: yoe=8.5 | score_3: 1 broad skill(s) at intermediate+ | score_3: career includes software/data engineering,0
CAND_0050206,3,score_3: yoe=10.1 | score_3: 1 broad skill(s) at intermediate+ | score_3: career includes software/data engineering,0
CAND_0020386,3,score_3: yoe=6.3 | score_3: 1 broad skill(s) at intermediate+ | score_3: career includes software/data engineering,0
CAND_0052045,3,score_3: yoe=4.2 | score_3: 3 broad skill(s) at intermediate+ | score_3: career includes software/data engineering,0
CAND_0059654,3,score_3: yoe=8.3 | score_3: 3 broad skill(s) at intermediate+ | score_3: career includes software/data engineering,1
CAND_0003311,4,score_4: adjacent_title='analytics engineer' yoe=5.6 | score_4: 3 broad ML/systems skills >= 2 | score_4: career shows production-scale data/ML systems,0
CAND_0009685,4,score_4: adjacent_title='senior data engineer' yoe=7.2 | score_4: 4 broad ML/systems skills >= 2 | score_4: career shows production-scale data/ML systems,1
CAND_0011343,4,score_4: adjacent_title='analytics engineer' yoe=4.3 | score_4: 2 broad ML/systems skills >= 2 | score_4: career shows production-scale data/ML systems,1
CAND_0017234,4,score_4: adjacent_title='senior data engineer' yoe=7.4 | score_4: 2 broad ML/systems skills >= 2 | score_4: career shows production-scale data/ML systems,0
CAND_0021357,4,score_4: adjacent_title='backend engineer' yoe=6.4 | score_4: 4 broad ML/systems skills >= 2 | score_4: career shows production-scale data/ML systems,1
CAND_0027065,4,score_4: adjacent_title='data engineer' yoe=5.1 | score_4: 2 broad ML/systems skills >= 2 | score_4: career shows production-scale data/ML systems,0
CAND_0045224,4,score_4: adjacent_title='analytics engineer' yoe=7.8 | score_4: 3 broad ML/systems skills >= 2 | score_4: career shows production-scale data/ML systems,1
CAND_0058768,4,score_4: adjacent_title='backend engineer' yoe=7.9 | score_4: 3 broad ML/systems skills >= 2 | score_4: career shows production-scale data/ML systems,1
CAND_0080238,4,score_4: adjacent_title='frontend engineer' yoe=8.9 | score_4: 2 broad ML/systems skills >= 2 | score_4: career shows production-scale data/ML systems,0
CAND_0087406,4,score_4: adjacent_title='senior data engineer' yoe=4.7 | score_4: 3 broad ML/systems skills >= 2 | score_4: career shows production-scale data/ML systems,0
CAND_0070162,4,score_4: adjacent_title='backend engineer' yoe=4.3 | score_4: 2 broad ML/systems skills >= 2 | score_4: career shows production-scale data/ML systems,1
CAND_0080107,4,score_4: adjacent_title='data engineer' yoe=6.1 | score_4: 2 broad ML/systems skills >= 2 | score_4: career shows production-scale data/ML systems,1
CAND_0017090,4,score_4: adjacent_title='senior software engineer (ml)' yoe=5.5 | score_4: 3 broad ML/systems skills >= 2 | score_4: career shows production-scale data/ML systems,0
CAND_0080302,4,score_4: adjacent_title='analytics engineer' yoe=6.1 | score_4: 2 broad ML/systems skills >= 2 | score_4: career shows production-scale data/ML systems,0
CAND_0042441,4,score_4: adjacent_title='ai research engineer' yoe=4.1 | score_4: 3 broad ML/systems skills >= 2 | score_4: career shows production-scale data/ML systems,0
CAND_0026424,4,score_4: adjacent_title='senior software engineer (ml)' yoe=5.6 | score_4: 4 broad ML/systems skills >= 2 | score_4: career shows production-scale data/ML systems,0
CAND_0042322,4,score_4: adjacent_title='senior software engineer' yoe=7.2 | score_4: 2 broad ML/systems skills >= 2 | score_4: career shows production-scale data/ML systems,1
CAND_0078002,4,score_4: adjacent_title='machine learning engineer' yoe=6.3 | score_4: 9 broad ML/systems skills >= 2 | score_4: career shows production-scale data/ML systems,0
CAND_0049990,4,score_4: adjacent_title='analytics engineer' yoe=7.3 | score_4: 2 broad ML/systems skills >= 2 | score_4: career shows production-scale data/ML systems,0
CAND_0090108,4,score_4: adjacent_title='full stack developer' yoe=7.5 | score_4: 2 broad ML/systems skills >= 2 | score_4: career shows production-scale data/ML systems,0
CAND_0032912,4,score_4: adjacent_title='data engineer' yoe=6.2 | score_4: 4 broad ML/systems skills >= 2 | score_4: career shows production-scale data/ML systems,0
CAND_0069540,4,score_4: adjacent_title='ml engineer' yoe=5.7 | score_4: 3 broad ML/systems skills >= 2 | score_4: career shows production-scale data/ML systems,0
CAND_0069374,4,score_4: adjacent_title='backend engineer' yoe=7.5 | score_4: 2 broad ML/systems skills >= 2 | score_4: career shows production-scale data/ML systems,0
CAND_0009054,4,score_4: adjacent_title='mobile developer' yoe=9.6 | score_4: 3 broad ML/systems skills >= 2 | score_4: career shows production-scale data/ML systems,0
CAND_0008866,4,score_4: adjacent_title='.net developer' yoe=6.5 | score_4: 2 broad ML/systems skills >= 2 | score_4: career shows production-scale data/ML systems,0
CAND_0006898,4,score_4: adjacent_title='frontend engineer' yoe=9.0 | score_4: 2 broad ML/systems skills >= 2 | score_4: career shows production-scale data/ML systems,1
CAND_0041625,4,score_4: adjacent_title='ai research engineer' yoe=4.7 | score_4: 2 broad ML/systems skills >= 2 | score_4: career shows production-scale data/ML systems,0
CAND_0054918,4,score_4: adjacent_title='.net developer' yoe=7.6 | score_4: 3 broad ML/systems skills >= 2 | score_4: career shows production-scale data/ML systems,1
CAND_0061772,4,score_4: adjacent_title='.net developer' yoe=7.4 | score_4: 3 broad ML/systems skills >= 2 | score_4: career shows production-scale data/ML systems,0
CAND_0030234,4,score_4: adjacent_title='software engineer' yoe=9.1 | score_4: 2 broad ML/systems skills >= 2 | score_4: career shows production-scale data/ML systems,0
CAND_0090808,4,score_4: adjacent_title='senior data engineer' yoe=4.9 | score_4: 2 broad ML/systems skills >= 2 | score_4: career shows production-scale data/ML systems,1
CAND_0096916,4,score_4: adjacent_title='software engineer' yoe=6.3 | score_4: 4 broad ML/systems skills >= 2 | score_4: career shows production-scale data/ML systems,0
CAND_0047066,4,score_4: adjacent_title='java developer' yoe=6.7 | score_4: 2 broad ML/systems skills >= 2 | score_4: career shows production-scale data/ML systems,0
CAND_0099549,4,score_4: adjacent_title='junior ml engineer' yoe=4.3 | score_4: 3 broad ML/systems skills >= 2 | score_4: career shows production-scale data/ML systems,0
CAND_0096209,4,score_4: adjacent_title='ml engineer' yoe=4.2 | score_4: 2 broad ML/systems skills >= 2 | score_4: career shows production-scale data/ML systems,0
CAND_0069857,4,score_4: adjacent_title='backend engineer' yoe=7.0 | score_4: 3 broad ML/systems skills >= 2 | score_4: career shows production-scale data/ML systems,1
CAND_0051970,4,score_4: adjacent_title='analytics engineer' yoe=6.4 | score_4: 3 broad ML/systems skills >= 2 | score_4: career shows production-scale data/ML systems,0
CAND_0014443,4,score_4: adjacent_title='software engineer' yoe=4.3 | score_4: 2 broad ML/systems skills >= 2 | score_4: career shows production-scale data/ML systems,0
CAND_0051292,4,score_4: adjacent_title='applied ml engineer' yoe=5.2 | score_4: 4 broad ML/systems skills >= 2 | score_4: career shows production-scale data/ML systems,0
CAND_0072834,4,score_4: adjacent_title='senior software engineer (ml)' yoe=6.2 | score_4: 4 broad ML/systems skills >= 2 | score_4: career shows production-scale data/ML systems,0
CAND_0032879,4,score_4: adjacent_title='full stack developer' yoe=7.6 | score_4: 2 broad ML/systems skills >= 2 | score_4: career shows production-scale data/ML systems,0
CAND_0028425,4,score_4: adjacent_title='software engineer' yoe=4.8 | score_4: 3 broad ML/systems skills >= 2 | score_4: career shows production-scale data/ML systems,0
CAND_0042253,4,score_4: adjacent_title='software engineer' yoe=6.5 | score_4: 2 broad ML/systems skills >= 2 | score_4: career shows production-scale data/ML systems,0
CAND_0076297,4,score_4: adjacent_title='mobile developer' yoe=8.7 | score_4: 2 broad ML/systems skills >= 2 | score_4: career shows production-scale data/ML systems,0
CAND_0035813,4,score_4: adjacent_title='backend engineer' yoe=7.3 | score_4: 2 broad ML/systems skills >= 2 | score_4: career shows production-scale data/ML systems,0
CAND_0096902,4,score_4: adjacent_title='mobile developer' yoe=6.3 | score_4: 2 broad ML/systems skills >= 2 | score_4: career shows production-scale data/ML systems,0
CAND_0036416,4,score_4: adjacent_title='ml engineer' yoe=5.2 | score_4: 3 broad ML/systems skills >= 2 | score_4: career shows production-scale data/ML systems,0
CAND_0023033,4,score_4: adjacent_title='qa engineer' yoe=8.0 | score_4: 2 broad ML/systems skills >= 2 | score_4: career shows production-scale data/ML systems,0
CAND_0099180,4,score_4: adjacent_title='java developer' yoe=9.7 | score_4: 2 broad ML/systems skills >= 2 | score_4: career shows production-scale data/ML systems,0
CAND_0081802,4,score_4: adjacent_title='java developer' yoe=7.9 | score_4: 2 broad ML/systems skills >= 2 | score_4: career shows production-scale data/ML systems,0
CAND_0079460,4,score_4: adjacent_title='senior data engineer' yoe=7.3 | score_4: 3 broad ML/systems skills >= 2 | score_4: career shows production-scale data/ML systems,0
CAND_0057720,4,score_4: adjacent_title='data engineer' yoe=6.1 | score_4: 2 broad ML/systems skills >= 2 | score_4: career shows production-scale data/ML systems,0
CAND_0031752,4,score_4: adjacent_title='ml engineer' yoe=5.0 | score_4: 3 broad ML/systems skills >= 2 | score_4: career shows production-scale data/ML systems,0
CAND_0061100,4,score_4: adjacent_title='senior data engineer' yoe=8.0 | score_4: 3 broad ML/systems skills >= 2 | score_4: career shows production-scale data/ML systems,0
CAND_0064345,4,score_4: adjacent_title='data engineer' yoe=4.7 | score_4: 2 broad ML/systems skills >= 2 | score_4: career shows production-scale data/ML systems,0
CAND_0064427,4,score_4: adjacent_title='analytics engineer' yoe=6.6 | score_4: 2 broad ML/systems skills >= 2 | score_4: career shows production-scale data/ML systems,0
CAND_0007911,4,score_4: adjacent_title='mobile developer' yoe=8.8 | score_4: 2 broad ML/systems skills >= 2 | score_4: career shows production-scale data/ML systems,0
CAND_0067633,4,score_4: adjacent_title='data engineer' yoe=7.9 | score_4: 2 broad ML/systems skills >= 2 | score_4: career shows production-scale data/ML systems,0
CAND_0028850,4,score_4: adjacent_title='qa engineer' yoe=4.1 | score_4: 2 broad ML/systems skills >= 2 | score_4: career shows production-scale data/ML systems,0
CAND_0001661,4,score_4: adjacent_title='senior data engineer' yoe=7.8 | score_4: 2 broad ML/systems skills >= 2 | score_4: career shows production-scale data/ML systems,0
CAND_0061931,4,score_4: adjacent_title='data engineer' yoe=4.0 | score_4: 2 broad ML/systems skills >= 2 | score_4: career shows production-scale data/ML systems,0
CAND_0033219,4,score_4: adjacent_title='backend engineer' yoe=5.5 | score_4: 2 broad ML/systems skills >= 2 | score_4: career shows production-scale data/ML systems,0
CAND_0087316,4,score_4: adjacent_title='ai research engineer' yoe=4.1 | score_4: 4 broad ML/systems skills >= 2 | score_4: career shows production-scale data/ML systems,0
CAND_0087471,4,score_4: adjacent_title='senior software engineer' yoe=7.0 | score_4: 3 broad ML/systems skills >= 2 | score_4: career shows production-scale data/ML systems,0
CAND_0029991,4,score_4: adjacent_title='data engineer' yoe=6.3 | score_4: 2 broad ML/systems skills >= 2 | score_4: career shows production-scale data/ML systems,0
CAND_0088878,4,score_4: adjacent_title='senior software engineer (ml)' yoe=4.4 | score_4: 4 broad ML/systems skills >= 2 | score_4: career shows production-scale data/ML systems,0
CAND_0001923,4,score_4: adjacent_title='backend engineer' yoe=4.3 | score_4: 3 broad ML/systems skills >= 2 | score_4: career shows production-scale data/ML systems,0
CAND_0016053,4,score_4: adjacent_title='data engineer' yoe=6.7 | score_4: 2 broad ML/systems skills >= 2 | score_4: career shows production-scale data/ML systems,0
CAND_0007106,4,score_4: adjacent_title='frontend engineer' yoe=5.8 | score_4: 2 broad ML/systems skills >= 2 | score_4: career shows production-scale data/ML systems,0
CAND_0055252,4,score_4: adjacent_title='qa engineer' yoe=6.8 | score_4: 3 broad ML/systems skills >= 2 | score_4: career shows production-scale data/ML systems,1
CAND_0013276,4,score_4: adjacent_title='qa engineer' yoe=9.3 | score_4: 4 broad ML/systems skills >= 2 | score_4: career shows production-scale data/ML systems,0
CAND_0076922,4,score_4: adjacent_title='software engineer' yoe=7.2 | score_4: 3 broad ML/systems skills >= 2 | score_4: career shows production-scale data/ML systems,0
CAND_0050725,4,score_4: adjacent_title='mobile developer' yoe=7.4 | score_4: 2 broad ML/systems skills >= 2 | score_4: career shows production-scale data/ML systems,0
CAND_0079373,4,score_4: adjacent_title='.net developer' yoe=7.2 | score_4: 6 broad ML/systems skills >= 2 | score_4: career shows production-scale data/ML systems,1
CAND_0010336,4,score_4: adjacent_title='backend engineer' yoe=4.9 | score_4: 2 broad ML/systems skills >= 2 | score_4: career shows production-scale data/ML systems,0
CAND_0036578,4,score_4: adjacent_title='.net developer' yoe=7.4 | score_4: 2 broad ML/systems skills >= 2 | score_4: career shows production-scale data/ML systems,1
CAND_0032964,4,score_4: adjacent_title='software engineer' yoe=6.1 | score_4: 2 broad ML/systems skills >= 2 | score_4: career shows production-scale data/ML systems,0
CAND_0018643,4,score_4: adjacent_title='full stack developer' yoe=9.9 | score_4: 2 broad ML/systems skills >= 2 | score_4: career shows production-scale data/ML systems,0
CAND_0030430,4,score_4: adjacent_title='data engineer' yoe=5.2 | score_4: 3 broad ML/systems skills >= 2 | score_4: career shows production-scale data/ML systems,0
CAND_0078309,4,score_4: adjacent_title='java developer' yoe=5.2 | score_4: 3 broad ML/systems skills >= 2 | score_4: career shows production-scale data/ML systems,0
CAND_0062683,4,score_4: adjacent_title='qa engineer' yoe=5.6 | score_4: 2 broad ML/systems skills >= 2 | score_4: career shows production-scale data/ML systems,0
CAND_0062613,4,score_4: adjacent_title='backend engineer' yoe=7.4 | score_4: 2 broad ML/systems skills >= 2 | score_4: career shows production-scale data/ML systems,0
CAND_0074532,4,score_4: adjacent_title='software engineer' yoe=7.3 | score_4: 2 broad ML/systems skills >= 2 | score_4: career shows production-scale data/ML systems,0
CAND_0019483,4,score_4: adjacent_title='qa engineer' yoe=9.3 | score_4: 2 broad ML/systems skills >= 2 | score_4: career shows production-scale data/ML systems,0
CAND_0028430,4,score_4: adjacent_title='analytics engineer' yoe=8.0 | score_4: 4 broad ML/systems skills >= 2 | score_4: career shows production-scale data/ML systems,0
CAND_0038326,4,score_4: adjacent_title='frontend engineer' yoe=7.8 | score_4: 2 broad ML/systems skills >= 2 | score_4: career shows production-scale data/ML systems,0
CAND_0012921,4,score_4: adjacent_title='.net developer' yoe=5.1 | score_4: 2 broad ML/systems skills >= 2 | score_4: career shows production-scale data/ML systems,0
CAND_0054123,4,score_4: adjacent_title='applied ml engineer' yoe=4.7 | score_4: 7 broad ML/systems skills >= 2 | score_4: career shows production-scale data/ML systems,0
CAND_0024957,4,score_4: adjacent_title='frontend engineer' yoe=9.6 | score_4: 2 broad ML/systems skills >= 2 | score_4: career shows production-scale data/ML systems,0
CAND_0073722,4,score_4: adjacent_title='data engineer' yoe=6.9 | score_4: 4 broad ML/systems skills >= 2 | score_4: career shows production-scale data/ML systems,1
CAND_0024012,4,score_4: adjacent_title='frontend engineer' yoe=7.9 | score_4: 2 broad ML/systems skills >= 2 | score_4: career shows production-scale data/ML systems,0
CAND_0099367,4,score_4: adjacent_title='senior software engineer' yoe=4.5 | score_4: 2 broad ML/systems skills >= 2 | score_4: career shows production-scale data/ML systems,0
CAND_0052083,4,score_4: adjacent_title='software engineer' yoe=9.3 | score_4: 2 broad ML/systems skills >= 2 | score_4: career shows production-scale data/ML systems,0
CAND_0087742,4,score_4: adjacent_title='qa engineer' yoe=6.3 | score_4: 2 broad ML/systems skills >= 2 | score_4: career shows production-scale data/ML systems,0
CAND_0087859,4,score_4: adjacent_title='qa engineer' yoe=6.8 | score_4: 2 broad ML/systems skills >= 2 | score_4: career shows production-scale data/ML systems,0
CAND_0002866,4,score_4: adjacent_title='data engineer' yoe=5.4 | score_4: 3 broad ML/systems skills >= 2 | score_4: career shows production-scale data/ML systems,0
CAND_0035555,4,score_4: adjacent_title='java developer' yoe=4.7 | score_4: 2 broad ML/systems skills >= 2 | score_4: career shows production-scale data/ML systems,1
CAND_0042700,4,score_4: adjacent_title='senior software engineer' yoe=5.5 | score_4: 2 broad ML/systems skills >= 2 | score_4: career shows production-scale data/ML systems,0
CAND_0087671,4,score_4: adjacent_title='qa engineer' yoe=5.1 | score_4: 2 broad ML/systems skills >= 2 | score_4: career shows production-scale data/ML systems,0
CAND_0076011,4,score_4: adjacent_title='software engineer' yoe=6.7 | score_4: 3 broad ML/systems skills >= 2 | score_4: career shows production-scale data/ML systems,0
